,step,cost
938,2761000.0,78.7224884033
939,2760000.0,78.7858657837
940,2759000.0,78.7502593994
941,2758000.0,79.1408691406
942,2757000.0,78.7778701782
943,2756000.0,78.9158096313
944,2755000.0,79.3802642822
945,2754000.0,79.5168914795
946,2753000.0,79.9968566895
947,2752000.0,81.2508392334
948,2751000.0,81.2367553711
949,2750000.0,81.2657318115
950,2749000.0,81.3058013916
951,2748000.0,81.3169708252
952,2747000.0,81.4945831299
953,2746000.0,81.4781036377
954,2745000.0,81.491027832
955,2744000.0,81.4720306396
956,2743000.0,81.5472869873
957,2742000.0,81.4701080322
958,2741000.0,81.4540023804
959,2740000.0,81.4778289795
960,2739000.0,81.4533081055
961,2738000.0,81.4871902466
962,2737000.0,81.4834518433
963,2736000.0,81.4616699219
964,2735000.0,81.4664993286
965,2734000.0,81.4809265137
966,2733000.0,81.484664917
967,2732000.0,81.4680480957
968,2731000.0,81.4742050171
969,2730000.0,81.4751968384
970,2729000.0,81.4833831787
971,2728000.0,81.4854202271
972,2727000.0,81.477355957
973,2726000.0,81.482635498
974,2725000.0,81.460723877
975,2724000.0,81.5063934326
976,2723000.0,81.540145874
977,2722000.0,81.4745178223
978,2721000.0,81.5218200684
979,2720000.0,81.4733734131
980,2719000.0,81.4876251221
981,2718000.0,81.4633636475
982,2717000.0,81.5204086304
983,2716000.0,81.5773086548
984,2715000.0,81.5295410156
985,2714000.0,81.5280303955
986,2713000.0,81.5364608765
987,2712000.0,81.5265350342
988,2711000.0,81.5299758911
989,2710000.0,81.5311431885
990,2709000.0,81.5462036133
991,2708000.0,81.5187683105
992,2707000.0,81.5349655151
993,2706000.0,81.5267868042
994,2705000.0,81.5304870605
995,2704000.0,81.5154418945
996,2703000.0,81.5300827026
997,2702000.0,81.5379638672
998,2701000.0,81.5314712524
999,2700000.0,81.5409545898
1000,2699000.0,81.5312347412
1001,2698000.0,81.5367736816
1002,2697000.0,81.5327911377
1003,2696000.0,81.5352478027
1004,2695000.0,81.5405273438
1005,2694000.0,81.5295257568
1006,2693000.0,81.5300827026
1007,2692000.0,81.5303421021
1008,2691000.0,81.5420379639
1009,2690000.0,81.5391540527
1010,2689000.0,81.5426940918
1011,2688000.0,81.530418396
1012,2687000.0,81.5330505371
1013,2686000.0,81.5350799561
1014,2685000.0,81.533782959
1015,2684000.0,81.5305252075
1016,2683000.0,81.531829834
1017,2682000.0,81.5395050049
1018,2681000.0,81.5351028442
1019,2680000.0,81.5352783203
1020,2679000.0,81.5400085449
1021,2678000.0,81.5425872803
1022,2677000.0,81.5329437256
1023,2676000.0,81.5387268066
1024,2675000.0,81.5378189087
1025,2674000.0,81.5339050293
1026,2673000.0,81.5374145508
1027,2672000.0,81.5356292725
1028,2671000.0,81.5401687622
1029,2670000.0,81.5467300415
1030,2669000.0,81.5436859131
1031,2668000.0,81.5395355225
1032,2667000.0,81.5348510742
1033,2666000.0,81.5417098999
1034,2665000.0,81.5459594727
1035,2664000.0,81.540763855
1036,2663000.0,81.5432510376
1037,2662000.0,81.5417709351
1038,2661000.0,81.5432891846
1039,2660000.0,81.5383453369
1040,2659000.0,81.5374908447
1041,2658000.0,81.5464324951
1042,2657000.0,81.5459899902
1043,2656000.0,81.5462493896
1044,2655000.0,81.5483703613
1045,2654000.0,81.5514450073
1046,2653000.0,81.5416259766
1047,2652000.0,81.543182373
1048,2651000.0,81.5466384888
1049,2650000.0,81.5517883301
1050,2649000.0,81.55052948
1051,2648000.0,81.544708252
1052,2647000.0,81.5465011597
1053,2646000.0,81.5439682007
1054,2645000.0,81.5471496582
1055,2644000.0,81.5498809814
1056,2643000.0,81.5458068848
1057,2642000.0,81.5494918823
1058,2641000.0,81.5608215332
1059,2640000.0,81.558265686
1060,2639000.0,81.5522003174
1061,2638000.0,81.5651321411
1062,2637000.0,81.5544815063
1063,2636000.0,81.5466766357
1064,2635000.0,81.5484313965
1065,2634000.0,81.5565032959
1066,2633000.0,81.5488739014
1067,2632000.0,81.5543670654
1068,2631000.0,81.557220459
1069,2630000.0,81.5615234375
1070,2629000.0,81.557220459
1071,2628000.0,81.5549545288
1072,2627000.0,81.5519332886
1073,2626000.0,81.5545806885
1074,2625000.0,81.5617904663
1075,2624000.0,81.5560455322
1076,2623000.0,81.5542678833
1077,2622000.0,81.5542144775
1078,2621000.0,81.5601501465
1079,2620000.0,81.5570068359
1080,2619000.0,81.5482940674
1081,2618000.0,81.5504608154
1082,2617000.0,81.5552520752
1083,2616000.0,81.5525894165
1084,2615000.0,81.5623474121
1085,2614000.0,81.5589904785
1086,2613000.0,81.5574188232
1087,2612000.0,81.5610656738
1088,2611000.0,81.5623779297
1089,2610000.0,81.5581741333
1090,2609000.0,81.5751266479
1091,2608000.0,81.5667724609
1092,2607000.0,81.5574798584
1093,2606000.0,81.5556945801
1094,2605000.0,81.55909729
1095,2604000.0,81.5637664795
1096,2603000.0,81.5710525513
1097,2602000.0,81.5678863525
1098,2601000.0,81.5664520264
1099,2600000.0,81.5662307739
1100,2599000.0,81.5707702637
1101,2598000.0,81.5665740967
1102,2597000.0,81.5652542114
1103,2596000.0,81.6044006348
1104,2595000.0,81.5648040771
1105,2594000.0,81.5672073364
1106,2593000.0,81.5685119629
1107,2592000.0,81.5695419312
1108,2591000.0,81.5740661621
1109,2590000.0,81.5701065063
1110,2589000.0,81.5708847046
1111,2588000.0,81.5688095093
1112,2587000.0,81.5721817017
1113,2586000.0,81.5721435547
1114,2585000.0,81.582359314
1115,2584000.0,81.5745925903
1116,2583000.0,81.5785369873
1117,2582000.0,81.5679626465
1118,2581000.0,81.5700683594
1119,2580000.0,81.5804138184
1120,2579000.0,81.567237854
1121,2578000.0,81.5704498291
1122,2577000.0,81.5769348145
1123,2576000.0,81.5886001587
1124,2575000.0,81.5822906494
1125,2574000.0,81.5959243774
1126,2573000.0,81.5773162842
1127,2572000.0,81.5803985596
1128,2571000.0,81.5832138062
1129,2570000.0,81.5835723877
1130,2569000.0,81.5940551758
1131,2568000.0,81.5894393921
1132,2567000.0,81.5916137695
1133,2566000.0,81.5880279541
1134,2565000.0,81.5849914551
1135,2564000.0,81.592956543
1136,2563000.0,81.5861663818
1137,2562000.0,81.5862579346
1138,2561000.0,81.5886001587
1139,2560000.0,81.5877151489
1140,2559000.0,81.5901412964
1141,2558000.0,81.5922393799
1142,2557000.0,81.5966873169
1143,2556000.0,81.5942764282
1144,2555000.0,81.5907897949
1145,2554000.0,81.5948944092
1146,2553000.0,81.601852417
1147,2552000.0,81.5851135254
1148,2551000.0,81.5959091187
1149,2550000.0,81.6031341553
1150,2549000.0,81.6065216064
1151,2548000.0,81.6101074219
1152,2547000.0,81.6174163818
1153,2546000.0,81.606262207
1154,2545000.0,81.6033782959
1155,2544000.0,81.5998382568
1156,2543000.0,81.6290817261
1157,2542000.0,81.6034698486
1158,2541000.0,81.6126861572
1159,2540000.0,81.6268463135
1160,2539000.0,81.6133575439
1161,2538000.0,81.6179275513
1162,2537000.0,81.6264419556
1163,2536000.0,81.6887054443
1164,2535000.0,81.7122268677
1165,2534000.0,81.7164001465
1166,2533000.0,81.6947021484
1167,2532000.0,81.7069396973
1168,2531000.0,81.7003631592
1169,2530000.0,81.7071075439
1170,2529000.0,81.7140808105
1171,2528000.0,81.7010040283
1172,2527000.0,81.7065048218
1173,2526000.0,81.7020492554
1174,2525000.0,81.7121124268
1175,2524000.0,81.718963623
1176,2523000.0,81.716178894
1177,2522000.0,81.7175140381
1178,2521000.0,81.7594146729
1179,2520000.0,81.7991256714
1180,2519000.0,81.8049621582
1181,2518000.0,81.796546936
1182,2517000.0,81.7873382568
1183,2516000.0,81.7963256836
1184,2515000.0,81.8036880493
1185,2514000.0,81.7941131592
1186,2513000.0,81.8071289062
1187,2512000.0,81.7903594971
1188,2511000.0,81.7912139893
1189,2510000.0,81.8049316406
1190,2509000.0,81.8044662476
1191,2508000.0,81.8132629395
1192,2507000.0,81.8291320801
1193,2506000.0,81.8367462158
1194,2505000.0,81.862701416
1195,2504000.0,81.8839797974
1196,2503000.0,81.9010467529
1197,2502000.0,81.9312133789
1198,2501000.0,81.9608917236
1199,2500000.0,82.4862060547
1200,2499000.0,82.5009689331
1201,2498000.0,81.8203201294
1202,2497000.0,81.8516845703
1203,2496000.0,81.8465194702
1204,2495000.0,81.8387145996
1205,2494000.0,81.8604431152
1206,2493000.0,81.8692626953
1207,2492000.0,81.8605499268
1208,2491000.0,81.8594970703
1209,2490000.0,81.8703842163
1210,2489000.0,81.8478240967
1211,2488000.0,81.8749847412
1212,2487000.0,81.8788528442
1213,2486000.0,81.9040908813
1214,2485000.0,81.8814697266
1215,2484000.0,81.8653259277
1216,2483000.0,81.8646011353
1217,2482000.0,81.8771514893
1218,2481000.0,81.8710861206
1219,2480000.0,81.8870697021
1220,2479000.0,81.8864822388
1221,2478000.0,81.8866119385
1222,2477000.0,81.9025268555
1223,2476000.0,81.8945617676
1224,2475000.0,81.9004516602
1225,2474000.0,81.9113388062
1226,2473000.0,81.9346466064
1227,2472000.0,81.9401550293
1228,2471000.0,81.9621429443
1229,2470000.0,81.9686279297
1230,2469000.0,82.0126190186
1231,2468000.0,82.0076293945
1232,2467000.0,82.0833435059
1233,2466000.0,82.6041641235
1234,2465000.0,83.7646026611
1235,2464000.0,83.8060531616
1236,2463000.0,83.8176269531
1237,2462000.0,83.8274612427
1238,2461000.0,83.8291549683
1239,2460000.0,83.8362121582
1240,2459000.0,83.8387756348
1241,2458000.0,83.8430480957
1242,2457000.0,83.8326263428
1243,2456000.0,83.8373565674
1244,2455000.0,83.8405914307
1245,2454000.0,83.8423461914
1246,2453000.0,83.8460235596
1247,2452000.0,83.8494491577
1248,2451000.0,83.8590393066
1249,2450000.0,83.8618774414
1250,2449000.0,83.8836135864
1251,2448000.0,83.8507537842
1252,2447000.0,83.8677368164
1253,2446000.0,83.8768157959
1254,2445000.0,83.8872756958
1255,2444000.0,83.8441925049
1256,2443000.0,83.849281311
1257,2442000.0,83.8463592529
1258,2441000.0,83.8623962402
1259,2440000.0,83.867767334
1260,2439000.0,83.8600463867
1261,2438000.0,83.8701019287
1262,2437000.0,83.8693847656
1263,2436000.0,83.8621063232
1264,2435000.0,83.8656539917
1265,2434000.0,83.8722686768
1266,2433000.0,83.7523422241
1267,2432000.0,83.7839508057
1268,2431000.0,83.7907409668
1269,2430000.0,83.8117370605
1270,2429000.0,83.8005065918
1271,2428000.0,83.7967681885
1272,2427000.0,83.7926712036
1273,2426000.0,83.7874908447
1274,2425000.0,83.7917251587
1275,2424000.0,83.8001403809
1276,2423000.0,83.7976074219
1277,2422000.0,83.7968292236
1278,2421000.0,83.7753677368
1279,2420000.0,83.7764434814
1280,2419000.0,83.7839660645
1281,2418000.0,83.781578064
1282,2417000.0,83.7882843018
1283,2416000.0,83.7864227295
1284,2415000.0,83.7841949463
1285,2414000.0,83.811630249
1286,2413000.0,83.7960968018
1287,2412000.0,83.8028717041
1288,2411000.0,83.8009262085
1289,2410000.0,83.8086547852
1290,2409000.0,83.8104476929
1291,2408000.0,83.8187103271
1292,2407000.0,83.7942657471
1293,2406000.0,83.8227081299
1294,2405000.0,83.8279724121
1295,2404000.0,83.8190917969
1296,2403000.0,83.8226852417
1297,2402000.0,83.8489074707
1298,2401000.0,83.8422088623
1299,2400000.0,83.8240737915
1300,2399000.0,83.838394165
1301,2398000.0,83.8512268066
1302,2397000.0,83.8449783325
1303,2396000.0,83.8625946045
1304,2395000.0,83.8690872192
1305,2394000.0,83.85546875
1306,2393000.0,83.8530502319
1307,2392000.0,83.8511886597
1308,2391000.0,83.8654785156
1309,2390000.0,83.8824234009
1310,2389000.0,83.8676986694
1311,2388000.0,83.8717651367
1312,2387000.0,83.8913879395
1313,2386000.0,83.9280319214
1314,2385000.0,83.9809951782
1315,2384000.0,83.9486083984
1316,2383000.0,83.9227218628
1317,2382000.0,83.9626312256
1318,2381000.0,83.9572219849
1319,2380000.0,83.992401123
1320,2379000.0,84.0125656128
1321,2378000.0,84.0157318115
1322,2377000.0,84.0350418091
1323,2376000.0,84.041519165
1324,2375000.0,84.0165863037
1325,2374000.0,84.0113220215
1326,2373000.0,84.0551528931
1327,2372000.0,84.0317840576
1328,2371000.0,84.0316238403
1329,2370000.0,84.0420150757
1330,2369000.0,84.0407104492
1331,2368000.0,84.0394897461
1332,2367000.0,84.0411148071
1333,2366000.0,84.0521850586
1334,2365000.0,84.0530548096
1335,2364000.0,84.0654678345
1336,2363000.0,84.0437316895
1337,2362000.0,84.0543289185
1338,2361000.0,84.0454101562
1339,2360000.0,84.0567932129
1340,2359000.0,84.0608825684
1341,2358000.0,84.1656188965
1342,2357000.0,84.2195892334
1343,2356000.0,84.2042236328
1344,2355000.0,84.3457794189
1345,2354000.0,86.2750091553
1346,2353000.0,86.3254089355
1347,2352000.0,86.3410949707
1348,2351000.0,86.9773254395
1349,2350000.0,89.5208587646
1350,2349000.0,81.7735748291
1351,2348000.0,81.7430114746
1352,2347000.0,81.8938751221
1353,2346000.0,81.7645568848
1354,2345000.0,81.9131011963
1355,2344000.0,81.9018783569
1356,2343000.0,81.9277801514
1357,2342000.0,81.9210968018
1358,2341000.0,81.9791793823
1359,2340000.0,81.8000335693
1360,2339000.0,81.7958526611
1361,2338000.0,81.8804931641
1362,2337000.0,81.8239135742
1363,2336000.0,81.8569793701
1364,2335000.0,81.8545227051
1365,2334000.0,81.8856430054
1366,2333000.0,81.8262634277
1367,2332000.0,81.8684234619
1368,2331000.0,81.8348693848
1369,2330000.0,81.820892334
1370,2329000.0,81.8385162354
1371,2328000.0,81.8660507202
1372,2327000.0,81.841796875
1373,2326000.0,81.8236236572
1374,2325000.0,81.8563537598
1375,2324000.0,81.864440918
1376,2323000.0,81.8592834473
1377,2322000.0,81.8531646729
1378,2321000.0,81.853767395
1379,2320000.0,81.8605651855
1380,2319000.0,81.8510971069
1381,2318000.0,81.8547668457
1382,2317000.0,81.8609466553
1383,2316000.0,81.8563537598
1384,2315000.0,81.888343811
1385,2314000.0,81.8335037231
1386,2313000.0,81.8537826538
1387,2312000.0,81.8432846069
1388,2311000.0,81.8425445557
1389,2310000.0,81.8527069092
1390,2309000.0,81.8388137817
1391,2308000.0,81.8431549072
1392,2307000.0,81.8587875366
1393,2306000.0,81.841178894
1394,2305000.0,81.8383483887
1395,2304000.0,81.8461303711
1396,2303000.0,81.9645690918
1397,2302000.0,82.018661499
1398,2301000.0,82.0856781006
1399,2300000.0,83.1987533569
1400,2299000.0,83.1494064331
1401,2298000.0,83.1199645996
1402,2297000.0,83.1330108643
1403,2296000.0,83.1299743652
1404,2295000.0,83.1181182861
1405,2294000.0,83.1127929688
1406,2293000.0,83.124130249
1407,2292000.0,83.1147460938
1408,2291000.0,83.1305236816
1409,2290000.0,83.1184844971
1410,2289000.0,83.1395721436
1411,2288000.0,83.1283874512
1412,2287000.0,83.1445770264
1413,2286000.0,83.1270980835
1414,2285000.0,83.1234970093
1415,2284000.0,83.129989624
1416,2283000.0,83.1301269531
1417,2282000.0,83.111907959
1418,2281000.0,83.1301574707
1419,2280000.0,83.1233825684
1420,2279000.0,83.1204605103
1421,2278000.0,83.11769104
1422,2277000.0,83.1379928589
1423,2276000.0,83.1152954102
1424,2275000.0,83.1160125732
1425,2274000.0,83.130569458
1426,2273000.0,83.1226043701
1427,2272000.0,83.1327362061
1428,2271000.0,83.1308135986
1429,2270000.0,83.1558380127
1430,2269000.0,83.1279144287
1431,2268000.0,83.1332244873
1432,2267000.0,83.1490936279
1433,2266000.0,83.1280441284
1434,2265000.0,83.135559082
1435,2264000.0,83.1486434937
1436,2263000.0,83.2293243408
1437,2262000.0,83.2509231567
1438,2261000.0,83.25025177
1439,2260000.0,83.2546081543
1440,2259000.0,83.2546081543
1441,2258000.0,83.2695770264
1442,2257000.0,83.2595062256
1443,2256000.0,83.2687911987
1444,2255000.0,83.2647247314
1445,2254000.0,83.2836761475
1446,2253000.0,83.2878494263
1447,2252000.0,83.2722702026
1448,2251000.0,83.2947387695
1449,2250000.0,83.280090332
1450,2249000.0,83.2893981934
1451,2248000.0,83.2836914062
1452,2247000.0,83.2962799072
1453,2246000.0,83.276222229
1454,2245000.0,83.2737350464
1455,2244000.0,83.280166626
1456,2243000.0,83.2816162109
1457,2242000.0,83.3103866577
1458,2241000.0,83.2963256836
1459,2240000.0,83.2950744629
1460,2239000.0,83.2916412354
1461,2238000.0,83.3229980469
1462,2237000.0,83.2995071411
1463,2236000.0,83.2956161499
1464,2235000.0,83.3006820679
1465,2234000.0,83.3021011353
1466,2233000.0,83.3058242798
1467,2232000.0,83.3111114502
1468,2231000.0,83.3084869385
1469,2230000.0,83.3144226074
1470,2229000.0,83.3179168701
1471,2228000.0,83.3245391846
1472,2227000.0,83.3258056641
1473,2226000.0,83.344833374
1474,2225000.0,83.3315582275
1475,2224000.0,83.3435821533
1476,2223000.0,83.3483276367
1477,2222000.0,83.3254089355
1478,2221000.0,83.3466949463
1479,2220000.0,83.3464279175
1480,2219000.0,83.3414535522
1481,2218000.0,83.3436126709
1482,2217000.0,83.3621673584
1483,2216000.0,83.3645019531
1484,2215000.0,83.3544921875
1485,2214000.0,83.3622589111
1486,2213000.0,83.3677215576
1487,2212000.0,83.4019927979
1488,2211000.0,83.4071273804
1489,2210000.0,83.4588775635
1490,2209000.0,83.4671478271
1491,2208000.0,83.4684906006
1492,2207000.0,83.4844665527
1493,2206000.0,83.4908294678
1494,2205000.0,83.4882659912
1495,2204000.0,83.495223999
1496,2203000.0,83.4802093506
1497,2202000.0,83.4755096436
1498,2201000.0,83.500793457
1499,2200000.0,83.4463653564
1500,2199000.0,83.4673233032
1501,2198000.0,83.5089263916
1502,2197000.0,83.4799194336
1503,2196000.0,83.4785232544
1504,2195000.0,83.4802703857
1505,2194000.0,83.4976043701
1506,2193000.0,83.5373458862
1507,2192000.0,83.52684021
1508,2191000.0,83.5550384521
1509,2190000.0,83.5760192871
1510,2189000.0,83.5139312744
1511,2188000.0,83.5343399048
1512,2187000.0,83.7169723511
1513,2186000.0,83.532585144
1514,2185000.0,83.5624694824
1515,2184000.0,83.5252685547
1516,2183000.0,83.5857696533
1517,2182000.0,83.5592651367
1518,2181000.0,83.6638870239
1519,2180000.0,83.6315612793
1520,2179000.0,83.6000213623
1521,2178000.0,83.6673202515
1522,2177000.0,83.7657775879
1523,2176000.0,83.6991348267
1524,2175000.0,83.6208648682
1525,2174000.0,83.8824768066
1526,2173000.0,83.8257446289
1527,2172000.0,83.7832107544
1528,2171000.0,83.8572235107
1529,2170000.0,83.9074630737
1530,2169000.0,84.2579345703
1531,2168000.0,84.3758850098
1532,2167000.0,84.3779067993
1533,2166000.0,84.5118865967
1534,2165000.0,84.4510726929
1535,2164000.0,84.4833984375
1536,2163000.0,84.5418548584
1537,2162000.0,84.5397872925
1538,2161000.0,84.5674362183
1539,2160000.0,84.5670166016
1540,2159000.0,84.5571899414
1541,2158000.0,84.5796051025
1542,2157000.0,84.5650177002
1543,2156000.0,84.598236084
1544,2155000.0,84.7543182373
1545,2154000.0,84.7788543701
1546,2153000.0,84.777633667
1547,2152000.0,84.7584075928
1548,2151000.0,84.7764892578
1549,2150000.0,84.7532653809
1550,2149000.0,84.7857894897
1551,2148000.0,84.7937011719
1552,2147000.0,84.8097381592
1553,2146000.0,84.8141937256
1554,2145000.0,84.8194503784
1555,2144000.0,84.8414611816
1556,2143000.0,84.8639221191
1557,2142000.0,84.8795318604
1558,2141000.0,84.8886413574
1559,2140000.0,84.9008255005
1560,2139000.0,84.93309021
1561,2138000.0,84.9695739746
1562,2137000.0,85.1868972778
1563,2136000.0,85.0276031494
1564,2135000.0,85.027923584
1565,2134000.0,85.032333374
1566,2133000.0,85.0283279419
1567,2132000.0,85.0446395874
1568,2131000.0,85.0404205322
1569,2130000.0,85.0535583496
1570,2129000.0,85.0605163574
1571,2128000.0,85.0676879883
1572,2127000.0,85.0626678467
1573,2126000.0,85.0599136353
1574,2125000.0,85.0638427734
1575,2124000.0,85.0794143677
1576,2123000.0,84.7629776001
1577,2122000.0,84.7760925293
1578,2121000.0,84.7789459229
1579,2120000.0,84.7983093262
1580,2119000.0,84.7695236206
1581,2118000.0,84.7601928711
1582,2117000.0,84.7698974609
1583,2116000.0,84.7739868164
1584,2115000.0,84.7873687744
1585,2114000.0,84.823677063
1586,2113000.0,84.8132858276
1587,2112000.0,86.7803649902
1588,2111000.0,86.8079376221
1589,2110000.0,86.836807251
1590,2109000.0,86.8645019531
1591,2108000.0,86.8985900879
1592,2107000.0,86.8021240234
1593,2106000.0,86.8062057495
1594,2105000.0,86.8014526367
1595,2104000.0,86.8134689331
1596,2103000.0,86.8204040527
1597,2102000.0,86.822769165
1598,2101000.0,86.8483047485
1599,2100000.0,86.8570327759
1600,2099000.0,86.8695907593
1601,2098000.0,86.8858718872
1602,2097000.0,86.9680252075
1603,2096000.0,86.9273834229
1604,2095000.0,87.0424499512
1605,2094000.0,86.9179077148
1606,2093000.0,86.9719696045
1607,2092000.0,86.9769287109
1608,2091000.0,87.3650283813
1609,2090000.0,87.3771057129
1610,2089000.0,87.3708572388
1611,2088000.0,87.411781311
1612,2087000.0,88.0231323242
1613,2086000.0,88.0181121826
1614,2085000.0,88.1306152344
1615,2084000.0,88.0169372559
1616,2083000.0,88.0259246826
1617,2082000.0,88.0292739868
1618,2081000.0,88.0267944336
1619,2080000.0,88.0383148193
1620,2079000.0,88.0295562744
1621,2078000.0,88.030166626
1622,2077000.0,88.0519485474
1623,2076000.0,88.0523986816
1624,2075000.0,88.063079834
1625,2074000.0,88.0650253296
1626,2073000.0,88.0634841919
1627,2072000.0,88.0657730103
1628,2071000.0,88.2638092041
1629,2070000.0,88.0902633667
1630,2069000.0,88.0919265747
1631,2068000.0,88.1087036133
1632,2067000.0,88.0982131958
1633,2066000.0,88.1046905518
1634,2065000.0,88.1154632568
1635,2064000.0,88.1346740723
1636,2063000.0,88.1482315063
1637,2062000.0,88.2516784668
1638,2061000.0,88.1034088135
1639,2060000.0,88.2878570557
1640,2059000.0,88.127822876
1641,2058000.0,88.3337860107
1642,2057000.0,88.5663909912
1643,2056000.0,88.6330337524
1644,2055000.0,88.6859817505
1645,2054000.0,88.760635376
1646,2053000.0,88.7029342651
1647,2052000.0,88.6660614014
1648,2051000.0,88.7037124634
1649,2050000.0,88.6928405762
1650,2049000.0,88.766708374
1651,2048000.0,88.7958602905
1652,2047000.0,88.7008895874
1653,2046000.0,88.7158660889
1654,2045000.0,88.7249984741
1655,2044000.0,88.7428817749
1656,2043000.0,88.7230377197
1657,2042000.0,88.8582992554
1658,2041000.0,88.7668228149
1659,2040000.0,88.7773742676
1660,2039000.0,88.8398132324
1661,2038000.0,88.8185272217
1662,2037000.0,88.8750762939
1663,2036000.0,88.9715118408
1664,2035000.0,88.9243164062
1665,2034000.0,88.9773406982
1666,2033000.0,88.9596557617
1667,2032000.0,88.9956207275
1668,2031000.0,88.9577331543
1669,2030000.0,89.0024261475
1670,2029000.0,89.0059051514
1671,2028000.0,89.0989990234
1672,2027000.0,89.0503082275
1673,2026000.0,89.0865325928
1674,2025000.0,89.1594161987
1675,2024000.0,89.1689605713
1676,2023000.0,89.2514038086
1677,2022000.0,89.4356384277
1678,2021000.0,92.7942428589
1679,2020000.0,87.577331543
1680,2019000.0,87.5949707031
1681,2018000.0,87.601776123
1682,2017000.0,87.6009521484
1683,2016000.0,87.611541748
1684,2015000.0,87.6678085327
1685,2014000.0,87.6456604004
1686,2013000.0,87.6652526855
1687,2012000.0,87.6716918945
1688,2011000.0,87.7037658691
1689,2010000.0,87.6700439453
1690,2009000.0,87.7060394287
1691,2008000.0,87.7442703247
1692,2007000.0,87.7879867554
1693,2006000.0,87.7682723999
1694,2005000.0,87.7517089844
1695,2004000.0,87.8849868774
1696,2003000.0,87.7849731445
1697,2002000.0,87.8041915894
1698,2001000.0,87.8287582397
1699,2000000.0,87.8621292114
1700,1999000.0,88.0313110352
1701,1998000.0,87.944442749
1702,1997000.0,88.028503418
1703,1996000.0,88.4629974365
1704,1995000.0,89.0995101929
1705,1994000.0,88.9839477539
1706,1993000.0,89.0800018311
1707,1992000.0,89.0656814575
1708,1991000.0,89.079788208
1709,1990000.0,89.110168457
1710,1989000.0,89.1212615967
1711,1988000.0,89.112411499
1712,1987000.0,89.1524353027
1713,1986000.0,89.1182861328
1714,1985000.0,89.1391601562
1715,1984000.0,89.1472854614
1716,1983000.0,89.1780090332
1717,1982000.0,89.1895599365
1718,1981000.0,89.4549560547
1719,1980000.0,89.2196884155
1720,1979000.0,89.1951980591
1721,1978000.0,89.185256958
1722,1977000.0,89.2417373657
1723,1976000.0,89.2756881714
1724,1975000.0,89.266418457
1725,1974000.0,89.2627563477
1726,1973000.0,89.23878479
1727,1972000.0,89.2555618286
1728,1971000.0,89.3271484375
1729,1970000.0,89.3794403076
1730,1969000.0,89.3809814453
1731,1968000.0,89.2977905273
1732,1967000.0,89.3651885986
1733,1966000.0,89.3198776245
1734,1965000.0,89.4141693115
1735,1964000.0,89.4346237183
1736,1963000.0,89.5276260376
1737,1962000.0,89.5735931396
1738,1961000.0,90.4593276978
1739,1960000.0,90.5032730103
1740,1959000.0,91.1667480469
1741,1958000.0,91.2093200684
1742,1957000.0,91.305015564
1743,1956000.0,91.3170700073
1744,1955000.0,91.3499908447
1745,1954000.0,91.356880188
1746,1953000.0,91.2515563965
1747,1952000.0,91.2726287842
1748,1951000.0,91.3571014404
1749,1950000.0,91.2843475342
1750,1949000.0,91.2630615234
1751,1948000.0,91.2747116089
1752,1947000.0,91.5340118408
1753,1946000.0,91.8203353882
1754,1945000.0,91.8556442261
1755,1944000.0,91.8622436523
1756,1943000.0,91.8315658569
1757,1942000.0,92.0413284302
1758,1941000.0,91.7852172852
1759,1940000.0,92.1868972778
1760,1939000.0,92.4999465942
1761,1938000.0,93.5870361328
1762,1937000.0,99.5003967285
1763,1936000.0,91.3593215942
1764,1935000.0,91.3572845459
1765,1934000.0,91.3541259766
1766,1933000.0,91.4082183838
1767,1932000.0,91.4069137573
1768,1931000.0,91.4073562622
1769,1930000.0,91.4265289307
1770,1929000.0,91.4950866699
1771,1928000.0,91.3934020996
1772,1927000.0,91.3906555176
1773,1926000.0,91.4152679443
1774,1925000.0,91.3683013916
1775,1924000.0,91.4239883423
1776,1923000.0,91.3801269531
1777,1922000.0,91.3758087158
1778,1921000.0,91.3943634033
1779,1920000.0,91.4663772583
1780,1919000.0,91.38331604
1781,1918000.0,91.3800735474
1782,1917000.0,91.3683929443
1783,1916000.0,91.4076309204
1784,1915000.0,91.4300537109
1785,1914000.0,91.477645874
1786,1913000.0,91.5134048462
1787,1912000.0,91.4054336548
1788,1911000.0,91.4191894531
1789,1910000.0,91.5680465698
1790,1909000.0,91.4806365967
1791,1908000.0,91.4615936279
1792,1907000.0,91.432723999
1793,1906000.0,91.4675598145
1794,1905000.0,91.4549407959
1795,1904000.0,91.4951629639
1796,1903000.0,91.4991073608
1797,1902000.0,91.5525360107
1798,1901000.0,91.7268218994
1799,1900000.0,91.6235351562
1800,1899000.0,91.5867385864
1801,1898000.0,91.6688995361
1802,1897000.0,91.7550964355
1803,1896000.0,90.1895980835
1804,1895000.0,90.1910247803
1805,1894000.0,90.2292785645
1806,1893000.0,90.3526535034
1807,1892000.0,90.2646331787
1808,1891000.0,90.2657470703
1809,1890000.0,90.3118133545
1810,1889000.0,90.3394775391
1811,1888000.0,90.3966751099
1812,1887000.0,90.4287643433
1813,1886000.0,90.4018707275
1814,1885000.0,90.4229431152
1815,1884000.0,90.400100708
1816,1883000.0,90.4004364014
1817,1882000.0,90.3969573975
1818,1881000.0,90.4005889893
1819,1880000.0,90.4549865723
1820,1879000.0,90.4500579834
